playerName,tag,shipName,type,class,tier,lastBattle,lastUpdated,battles,winRatio,survivalRatio,survivedWins,survivalWinRatio,playerRating,adjustedRating,averageDamage,averageKills,mainBatteryAccuracy,maxDamage,maxPotentialDamage,shipsSpotted,averageShipsSpotted,averageRamKills,averageSecondaryKills,torpedoKills,torpedoAccuracy,averageScoutingDamage,maxScoutingDamage,baseCaptures,baseDefense
yitsian,B-SKY,Preussen,Random,Battleship,10,6/2/2023,6/2/2023,34,0.5588,0.2353,8,0.4211,1797,1797,101565.59,1.24,3.1395,226484,3497072,9,0.26,0,0.4412,0,0,22333.7353,107051,82,315
yitsian,B-SKY,Gda?sk,Random,Destroyer,10,9/2/2023,9/2/2023,13,0.7692,0.6154,8,0.8,2114,874.7586,84952.77,1.38,2.5434,174430,1440050,7,0.54,0,0,0,0,38907.8462,72353,271,100
yitsian,B-SKY,Yodo,Random,Cruiser,10,9/15/2023,9/15/2023,14,0.5,0.4286,6,0.8571,1547,693.4828,78712.07,1,3.6584,155139,1866902,3,0.21,0,0,3,70,28109.5,70960,17,148
yitsian,B-SKY,Plymouth,Random,Cruiser,10,9/6/2023,9/6/2023,63,0.6667,0.3651,22,0.5238,2017,2017,89151.95,1.27,2.5086,210390,2643135,43,0.68,0,0.0317,3,26.8,28727.6984,144643,1150,1351
yitsian,B-SKY,Goliath,Random,Cruiser,10,6/12/2023,6/21/2023,93,0.5269,0.4516,35,0.7143,1626,1626,105097.85,1.13,2.8958,241843,3964467,20,0.22,0.0215,0,10,3.9636,21267.9462,90110,914,714
yitsian,B-SKY,Khabarovsk,Random,Destroyer,10,7/18/2023,7/18/2023,46,0.6087,0.413,17,0.6071,2267,2267,95130.87,0.93,2.1659,205508,3054300,60,1.3,0,0,3,80,44070.2391,112466,849,752
yitsian,B-SKY,Louisiana,Random,Battleship,10,8/26/2023,8/26/2023,23,0.6957,0.5652,13,0.8125,1781,1351.1034,108498,1.52,3.1312,156899,2735804,21,0.91,0.0435,0,0,0,51228.0435,125745,126,167
yitsian,B-SKY,Forrest Sherman,Random,Destroyer,10,7/23/2023,7/23/2023,45,0.6667,0.3333,15,0.5,2594,2594,98928.64,1.16,2.3853,233263,1720003,67,1.49,0,0,1,23.5385,35753.5111,109070,1889,834
yitsian,B-SKY,Attilio Regolo,Random,Destroyer,10,6/15/2023,6/16/2023,38,0.7105,0.4737,18,0.6667,1830,1830,73475.55,0.92,2.0095,197999,2662253,44,1.16,0,0,5,38,38295.1842,111321,1816,931
yitsian,B-SKY,Henri IV,Random,Cruiser,10,6/16/2023,6/16/2023,16,0.375,0.4375,4,0.6667,2674,1383.1034,161002.94,1.63,2.6026,287220,3213583,5,0.31,0,0,2,7.5,26088,58309,107,155
yitsian,B-SKY,Venezia,Random,Cruiser,10,9/6/2023,9/6/2023,16,0.5,0.5625,7,0.875,1195,618.1034,81049,0.88,2.4354,182095,2527401,5,0.31,0,0,1,103.5,18442.125,65351,100,285
yitsian,B-SKY,Minotaur,Random,Cruiser,10,7/26/2023,7/26/2023,149,0.5839,0.3087,45,0.5172,1649,1649,71668.7,1.13,3.2916,235883,2351700,106,0.71,0,0,10,26.7015,31731.8054,111014,2889,2505
yitsian,B-SKY,Daring,Random,Destroyer,10,9/2/2023,9/2/2023,79,0.557,0.4937,34,0.7727,1926,1926,60724.24,1.32,2.2376,177416,2067290,141,1.78,0,0,21,21.4646,49146.0633,179982,4562,855
yitsian,B-SKY,Elbing,Random,Destroyer,10,9/17/2023,9/17/2023,69,0.6957,0.3043,21,0.4375,2015,2015,85135.45,1.14,1.7227,198968,1619600,73,1.06,0,0,8,46.6667,26551.971,118496,1662,868
yitsian,B-SKY,Harugumo,Random,Destroyer,10,6/21/2023,6/21/2023,143,0.5245,0.2378,31,0.4133,1534,1534,59037.23,0.97,2.7213,233617,1672969,190,1.33,0,0,17,25.4167,23469.4266,200707,4104,1358
yitsian,B-SKY,Worcester,Random,Cruiser,10,7/23/2023,7/23/2023,34,0.5294,0.4412,15,0.8333,1475,1475,67733.47,0.82,4.3641,150194,2659335,8,0.24,0,0,0,0,20466.1471,67045,394,497
yitsian,B-SKY,Delny,Random,Destroyer,10,6/16/2023,6/16/2023,10,0.6,0.5,4,0.6667,2227,691.1379,103187.9,1.3,2.2633,165707,3958950,8,0.8,0,0,1,48,68383,168795,316,253
yitsian,B-SKY,Jinan,Random,Cruiser,10,8/13/2023,8/13/2023,12,0.5,0.5,6,1,1490,565.1724,74015.25,0.83,3.4594,115542,1742992,2,0.17,0,0,1,48.6364,17745.5,73948,217,74
yitsian,B-SKY,Kléber,Random,Destroyer,10,7/9/2023,7/9/2023,228,0.5833,0.307,63,0.4737,2127,2127,86930.29,1.21,2.5729,276870,2702800,344,1.51,0.0044,0,43,10.9773,40421.2851,267240,5482,3465
yitsian,B-SKY,Brisbane,Random,Cruiser,10,8/5/2023,8/5/2023,34,0.6471,0.5,15,0.6818,2502,2502,100249.09,1.26,3.5472,238273,2138426,35,1.03,0,0,3,57,32074.3529,105340,392,692
yitsian,B-SKY,Grozovoi,Random,Destroyer,10,4/16/2023,4/16/2023,20,0.6,0.35,6,0.5,2531,1658.2414,80176.7,1.2,1.9418,209088,1517966,36,1.8,0,0,2,27.3529,27052.95,60521,1153,395
yitsian,B-SKY,Tromp,Random,Destroyer,10,9/15/2023,9/15/2023,60,0.6,0.4167,21,0.5833,2076,2076,75852.3,0.92,2.0824,222473,1718600,81,1.35,0,0,4,24.5714,46604.1667,149926,2606,1107
yitsian,B-SKY,Z-52,Random,Destroyer,10,7/26/2023,7/26/2023,61,0.5738,0.3279,18,0.5143,1596,1596,47197.84,0.77,2.0665,175913,1606200,109,1.79,0,0,5,19.3529,36038.4098,184419,3016,798
yitsian,B-SKY,Alexander Nevsky,Random,Cruiser,10,5/6/2023,5/6/2023,52,0.5962,0.5385,22,0.7097,1430,1430,79576.37,0.87,2.9286,220845,2941400,27,0.52,0.0385,0,1,12,29190,167570,283,845
yitsian,B-SKY,Colbert,Random,Cruiser,10,8/19/2023,8/19/2023,61,0.5082,0.4098,23,0.7419,1553,1553,82863.98,1.11,3.3339,182941,3332950,26,0.43,0,0,0,0,17403.623,67390,601,883
yitsian,B-SKY,Marseille,Random,Cruiser,10,6/2/2023,6/2/2023,41,0.561,0.3171,13,0.5652,1620,1620,105122.22,1.2,2.359,204570,3360747,11,0.27,0.0488,0,0,0,18736.3171,69388,330,94
yitsian,B-SKY,Moskva,Random,Cruiser,10,9/16/2023,9/16/2023,195,0.5385,0.359,62,0.5905,1520,1520,71178.82,0.77,2.4901,244136,4033665,148,0.76,0.0051,0.0103,0,0,21421.1487,98925,1356,1736
yitsian,B-SKY,Petropavlovsk,Random,Cruiser,10,8/23/2023,8/23/2023,15,0.8,0.5333,8,0.6667,1557,751.6552,67730.73,0.87,2.5533,153725,2322600,14,0.93,0,0,0,0,28630.4,55203,97,51
yitsian,B-SKY,Marceau,Random,Destroyer,10,8/26/2023,8/26/2023,81,0.5802,0.2593,19,0.4043,2462,2462,73425.56,1.27,2.5383,340401,2438842,145,1.79,0.0123,0,13,18.2692,31311.5926,138616,3106,1387
yitsian,B-SKY,Kremlin,Random,Battleship,10,9/16/2023,9/16/2023,22,0.7273,0.5455,12,0.75,2115,1531.5517,114620.18,1.36,2.9216,171307,3549300,0,0,0,0.0909,0,0,20875.6364,81005,89,269
yitsian,B-SKY,Halland,Random,Destroyer,10,9/15/2023,9/15/2023,28,0.7143,0.4286,11,0.55,1607,1496.1724,52734.54,0.79,2.213,169394,1171427,43,1.54,0,0,7,10.8974,40428.4286,91463,971,402
yitsian,B-SKY,Shimakaze,Random,Destroyer,10,8/26/2023,8/26/2023,132,0.5985,0.4318,50,0.6329,2304,2304,69822.52,1.24,2.2831,188201,2054050,277,2.1,0,0,102,13.442,58625.75,183009,6025,817
yitsian,B-SKY,Des Moines,Random,Cruiser,10,7/23/2023,7/23/2023,227,0.4846,0.3348,68,0.6182,1902,1902,83636.2,0.93,3.0406,245889,2945766,106,0.47,0.0132,0,0,0,21993.4934,128863,1928,1973
yitsian,B-SKY,Gearing,Random,Destroyer,10,3/19/2023,6/20/2023,22,0.5,0.3636,6,0.5455,1573,1139.069,53476.36,0.82,2.4132,179123,1875818,41,1.86,0,0,7,15.8036,46299.0909,135182,887,236
yitsian,B-SKY,Montana,Random,Battleship,10,6/23/2023,6/23/2023,37,0.6486,0.5946,19,0.7917,1758,1758,99701.54,1.03,3.5529,220660,3455866,6,0.16,0.027,0,0,0,25167.2703,65420,76,227
razik890,B-SKY,Gouden Leeuw,Random,Cruiser,10,7/14/2023,7/14/2023,14,0.5714,0.4286,6,0.75,1935,867.4138,108706.5,1.07,2.4138,159835,2518184,6,0.43,0,0,0,0,22954.4286,85894,94,150
razik890,B-SKY,Conqueror,Random,Battleship,10,9/16/2023,9/16/2023,29,0.4828,0.4828,11,0.7857,1672,1614.3448,145451.14,0.9,3.3971,321334,3621898,2,0.07,0,0,0,0,29291.9655,84842,65,133
razik890,B-SKY,Hindenburg,Random,Cruiser,10,9/14/2023,9/14/2023,49,0.551,0.3061,14,0.5185,1714,1714,101810.9,0.69,2.7185,231609,3003200,21,0.43,0,0,1,54,23722.1224,88594,183,312
razik890,B-SKY,Grosser Kurfürst,Random,Battleship,10,4/6/2023,7/7/2023,161,0.5217,0.2236,34,0.4048,1212,1212,70320.2,0.68,3.7687,258404,4263970,42,0.26,0.0186,0.205,0,0,21655.9441,109159,570,408
razik890,B-SKY,Preussen,Random,Battleship,10,9/14/2023,9/14/2023,9,0.4444,0.3333,3,0.75,1409,388.6897,98070,0.78,2.7329,225023,2381700,3,0.33,0,0,0,0,13992.6667,61519,17,70
razik890,B-SKY,Napoli,Random,Cruiser,10,9/17/2023,9/17/2023,48,0.5417,0.2917,12,0.4615,2103,2103,99790.46,1.17,2.1264,207812,3080368,29,0.6,0,0.2083,2,18.3529,30958.1458,103461,179,424
razik890,B-SKY,République,Random,Battleship,10,6/24/2023,6/24/2023,19,0.5789,0.2105,4,0.3636,1642,1019.1724,112891.74,1,3.0445,205766,2635542,2,0.11,0,0.1053,0,0,17289.4737,69564,18,86
razik890,B-SKY,Gda?sk,Random,Destroyer,10,9/13/2023,9/13/2023,15,0.8,0.4667,7,0.5833,2082,1005.1034,84122.33,1.27,2.286,137594,1149734,25,1.67,0,0,2,43.1818,33542.6,90216,339,71
razik890,B-SKY,San Martín,Random,Cruiser,10,9/17/2023,9/17/2023,10,0.8,0.5,5,0.625,1817,563.8966,87182.5,0.9,2.5047,141925,3130434,7,0.7,0,0,0,0,24444.1,59159,0,81
razik890,B-SKY,Brisbane,Random,Cruiser,10,9/3/2023,9/3/2023,11,0.6364,0.4545,5,0.7143,1698,585.5172,74770.09,0.73,3.1905,155231,2670765,12,1.09,0,0,2,38,36089.0909,98928,55,89
razik890,B-SKY,Bourgogne,Random,Battleship,10,9/10/2023,9/10/2023,221,0.6199,0.3756,79,0.5766,1711,1711,136778.48,1.49,2.8922,333322,3778531,66,0.3,0.009,0.0407,0,0,22164.724,124627,981,1466
razik890,B-SKY,Yueyang,Random,Destroyer,10,9/10/2023,9/10/2023,22,0.5455,0.4091,9,0.75,1980,1433.7931,74140.05,1.55,2.841,191418,1072934,37,1.68,0,0,11,11.044,45439.3182,158981,1082,239
razik890,B-SKY,Schlieffen,Random,Battleship,10,9/16/2023,9/16/2023,98,0.6122,0.1735,16,0.2667,2001,2001,113176.48,1.28,2.5985,242777,3734673,47,0.48,0,0.3469,16,15.1163,23905.0714,105518,451,597
razik890,B-SKY,Thunderer,Random,Battleship,10,9/10/2023,9/10/2023,258,0.5504,0.3915,91,0.6408,1583,1583,119365.5,1.06,2.9131,299145,3725487,54,0.21,0.0039,0,0,0,21123.8062,92620,1200,1544
razik890,B-SKY,Austin,Random,Cruiser,10,9/14/2023,9/14/2023,78,0.6154,0.5128,38,0.7917,1870,1870,92010.5,1.05,2.5119,204130,2832400,34,0.44,0,0,8,35,22444.7564,87683,798,809
razik890,B-SKY,Ohio,Random,Battleship,10,9/14/2023,9/14/2023,94,0.5851,0.3085,28,0.5091,1451,1451,105295.55,1.12,2.7567,311903,4809500,27,0.29,0.0319,0.1702,0,0,21097.4681,122615,343,393
razik890,B-SKY,Louisiana,Random,Battleship,10,9/14/2023,9/14/2023,13,0.5385,0.3846,4,0.5714,1496,619.0345,111127.85,1.08,2.7953,149461,3055685,9,0.69,0,0,0,0,32439.7692,75431,0,132
razik890,B-SKY,Forrest Sherman,Random,Destroyer,10,9/14/2023,9/14/2023,241,0.5768,0.3278,78,0.5612,1987,1987,79461.67,0.98,2.4493,237846,2389688,353,1.46,0.0041,0,3,19.0952,30709.0747,144569,7336,3279
razik890,B-SKY,Attilio Regolo,Random,Destroyer,10,9/14/2023,9/15/2023,18,0.6111,0.2222,4,0.3636,1673,980.7241,67291.89,1.11,2.095,221357,2033164,26,1.44,0,0,2,17.875,34672.3889,93790,613,171
razik890,B-SKY,Henri IV,Random,Cruiser,10,9/17/2023,9/17/2023,31,0.5484,0.3548,10,0.5882,2023,2023,119534.77,1.16,2.8139,223898,3269033,11,0.35,0,0,0,0,22497.2581,75833,178,148
razik890,B-SKY,Daring,Random,Destroyer,10,9/10/2023,9/10/2023,24,0.5833,0.375,7,0.5,1867,1480.7241,62795.46,1,2.6235,160444,1745172,51,2.13,0,0,3,43.2143,49776.9167,150356,903,609
razik890,B-SKY,Venezia,Random,Cruiser,10,9/12/2023,9/12/2023,48,0.6667,0.5833,24,0.75,2126,2126,124980.27,1.19,2.204,260288,2476700,20,0.42,0,0,4,40.6667,27450.9583,87529,295,416
razik890,B-SKY,Minotaur,Random,Cruiser,10,9/16/2023,9/16/2023,84,0.5595,0.3333,26,0.5532,1592,1592,70346.98,1.12,3.698,183075,3417700,91,1.08,0,0,4,51.8125,26683.5833,99819,777,1393
razik890,B-SKY,Yoshino,Random,Cruiser,10,7/18/2023,7/18/2023,318,0.5314,0.3994,103,0.6095,1606,1606,97679.13,0.81,2.9343,258886,3098050,103,0.32,0.0063,0.0157,27,29.1169,20927.6195,102005,1416,2073
razik890,B-SKY,Cristoforo Colombo,Random,Battleship,10,8/15/2023,8/15/2023,10,0.5,0.2,1,0.2,1281,397.5517,101155.7,0.8,3.4074,153811,2922200,3,0.3,0,0,0,0,26157,64155,3,10
razik890,B-SKY,Elbing,Random,Destroyer,10,9/14/2023,9/14/2023,154,0.5325,0.2922,40,0.4878,1545,1545,74656.79,0.93,1.8338,202285,2566170,198,1.29,0.0065,0,26,37.3308,26272.5195,122504,2889,1881
razik890,B-SKY,Harugumo,Random,Destroyer,10,5/15/2023,5/15/2023,2,0.5,0.5,1,1,1151,39.6897,42951,1,3.0251,76286,536301,1,0.5,0,0,0,0,79192,113051,60,12
razik890,B-SKY,Delny,Random,Destroyer,10,9/14/2023,9/14/2023,4,0.5,0.25,0,0,1381,142.8621,64361,1.25,2.1818,84043,1782549,5,1.25,0,0,2,23.3333,16647.75,44731,120,54
razik890,B-SKY,St. Vincent,Random,Battleship,10,9/16/2023,9/16/2023,30,0.6333,0.5,12,0.6316,1686,1686,133163.7,1.13,2.7026,218773,3444298,12,0.4,0,0,1,13.8,29165.5667,75060,120,189
razik890,B-SKY,Khabarovsk,Random,Destroyer,10,9/14/2023,9/14/2023,126,0.5794,0.3016,37,0.5068,1918,1918,78116.79,1.03,2.1528,346479,3287498,213,1.69,0,0,17,12.5342,36351.373,179991,2858,2184
razik890,B-SKY,Kléber,Random,Destroyer,10,9/16/2023,9/16/2023,80,0.5625,0.275,19,0.4222,1630,1630,72137.29,0.85,2.2651,212677,2722501,145,1.81,0.0125,0,15,17.6633,35885.7125,134559,2252,572
razik890,B-SKY,Worcester,Random,Cruiser,10,9/14/2023,9/14/2023,16,0.375,0.3125,3,0.5,1459,754.6552,82360.81,0.56,3.8691,121673,1938538,8,0.5,0,0,0,0,13074.875,39340,103,134
razik890,B-SKY,Kremlin,Random,Battleship,10,9/14/2023,9/14/2023,191,0.5759,0.3037,54,0.4909,1462,1462,95132.38,0.86,2.6973,277147,3885200,57,0.3,0.0419,0.0314,0,0,23525.0524,174297,744,768
razik890,B-SKY,Alexander Nevsky,Random,Cruiser,10,9/14/2023,9/14/2023,44,0.5227,0.2955,12,0.5217,1516,1516,93534.86,0.75,2.7585,197720,3443095,31,0.7,0,0,1,75,26030.2727,104746,115,601
razik890,B-SKY,Colbert,Random,Cruiser,10,9/16/2023,9/16/2023,146,0.6164,0.4521,61,0.6778,1800,1800,94139.16,0.99,3.4641,260733,3949503,62,0.42,0,0,0,0,19745.8288,95240,791,1401
razik890,B-SKY,Marseille,Random,Cruiser,10,9/16/2023,9/16/2023,21,0.7143,0.3333,7,0.4667,1859,1282.069,104942.52,1.43,2.354,209656,2325295,7,0.33,0,0,0,0,20544.4286,66186,141,222
razik890,B-SKY,Moskva,Random,Cruiser,10,9/17/2023,9/17/2023,200,0.535,0.275,55,0.514,2168,2168,97581.83,1.02,2.163,284248,3467111,183,0.92,0.01,0.01,0,0,29567.185,112689,1128,3434
razik890,B-SKY,Petropavlovsk,Random,Cruiser,10,9/17/2023,9/17/2023,361,0.5734,0.2465,86,0.4155,1530,1530,79609.37,0.84,2.1959,235175,4921211,398,1.1,0,0.0249,0,0,24491.3463,103278,3399,4156
razik890,B-SKY,Incomparable,Random,Battleship,10,9/16/2023,9/16/2023,64,0.6719,0.2969,19,0.4419,1882,1882,119848.45,1.55,2.4388,293376,3115900,17,0.27,0,0.0156,4,20.3793,28041.9688,117203,270,168
razik890,B-SKY,Marceau,Random,Destroyer,10,9/16/2023,9/16/2023,230,0.5304,0.287,58,0.4754,1712,1712,55658.26,0.88,2.8182,262282,2372813,378,1.64,0,0,18,15.459,31584.5217,195439,8399,3327
razik890,B-SKY,Vermont,Random,Battleship,10,9/8/2023,9/8/2023,42,0.619,0.2381,10,0.3846,1366,1366,97204.45,0.79,2.9339,206541,3961873,7,0.17,0.0238,0.0238,0,0,19771.4524,67761,173,114
razik890,B-SKY,Tromp,Random,Destroyer,10,9/10/2023,9/10/2023,23,0.6087,0.2174,4,0.2857,1874,1421.6552,68136.17,0.87,2.2099,183837,1120900,35,1.52,0,0,2,16.8889,53860.913,161346,708,253
razik890,B-SKY,Halland,Random,Destroyer,10,11/21/2022,11/21/2022,146,0.4863,0.3425,40,0.5634,1631,1631,59673.08,0.95,2.635,186742,1859402,236,1.62,0,0,59,9.4582,55740.4726,250215,6226,1422
razik890,B-SKY,Shimakaze,Random,Destroyer,10,9/13/2023,9/13/2023,51,0.6667,0.5098,24,0.7059,2529,2529,75971.12,1.22,2.1826,201047,1686369,109,2.14,0,0,32,15,59005.902,183817,2310,755
razik890,B-SKY,Za?,Random,Cruiser,10,9/14/2023,9/14/2023,85,0.6,0.4706,34,0.6667,2423,2423,125699.22,1.06,2.2804,242064,4052350,19,0.22,0,0.0118,9,69.0741,24007.6941,98459,348,693
razik890,B-SKY,Yamato,Random,Battleship,10,9/14/2023,9/14/2023,185,0.5568,0.2919,51,0.4951,1866,1866,110242.24,0.92,3.021,266972,4860712,33,0.18,0.0054,0.0108,0,0,23165.7622,110603,501,1173
razik890,B-SKY,Montana,Random,Battleship,10,9/16/2023,9/16/2023,74,0.6351,0.4595,30,0.6383,1887,1887,110079.53,1.01,3.0421,267060,3711300,18,0.24,0,0.027,0,0,23062.0946,78076,372,254
razik890,B-SKY,Des Moines,Random,Cruiser,10,9/14/2023,9/14/2023,275,0.5091,0.2218,53,0.3786,1685,1685,74482.81,0.84,2.9525,226958,2804709,190,0.69,0.0073,0.0109,0,0,21289.1927,104295,2220,2967
SLQ32,D-SKY,Gouden Leeuw,Random,Cruiser,10,9/16/2023,9/16/2023,6,0.3333,0.3333,1,0.5,626,107.931,61679.17,0.33,3.1765,97147,2117721,1,0.17,0,0,0,0,16053,51710,0,94
SLQ32,D-SKY,Slava,Random,Battleship,10,6/24/2023,6/24/2023,37,0.3784,0.5676,13,0.9286,920,920,87221.81,0.84,2.7999,167752,2810900,4,0.11,0,0.027,0,0,16789.7027,97566,0,173
SLQ32,D-SKY,Conqueror,Random,Battleship,10,9/15/2023,9/15/2023,279,0.4982,0.5054,108,0.777,1192,1192,106759.32,0.76,4.1007,245528,3650436,46,0.16,0.0143,0.0036,0,0,16766.9211,97458,512,1433
SLQ32,D-SKY,Hindenburg,Random,Cruiser,10,9/1/2023,9/1/2023,134,0.5224,0.3806,42,0.6,1417,1417,79740.84,0.84,2.5612,227290,2634550,72,0.54,0,0,3,20.1212,22538.1791,98664,841,668
SLQ32,D-SKY,Grosser Kurfürst,Random,Battleship,10,8/23/2023,8/23/2023,116,0.5172,0.3276,31,0.5167,1420,1420,79705.19,0.79,3.4333,174693,3734698,45,0.39,0.0517,0.0862,0,0,24101.7155,105380,345,473
SLQ32,D-SKY,Preussen,Random,Battleship,10,3/21/2023,3/21/2023,12,0.6667,0.25,3,0.375,1467,556.4483,90459,0.67,2.4455,161917,3202051,5,0.42,0,0.25,0,0,21572.5833,67729,0,0
SLQ32,D-SKY,Khabarovsk,Random,Destroyer,10,8/27/2023,8/27/2023,25,0.6,0.56,12,0.8,1085,897.931,43650.8,0.8,2.1185,117081,1577400,43,1.72,0,0,1,78.3333,36039.28,127944,675,196
SLQ32,D-SKY,Småland,Random,Destroyer,10,9/17/2023,9/17/2023,25,0.32,0.44,6,0.75,675,558.6207,29953.2,0.8,2.5004,98436,1188918,56,2.24,0,0,7,17.3617,49052.56,208188,818,285
SLQ32,D-SKY,République,Random,Battleship,10,9/14/2023,9/14/2023,168,0.5417,0.4107,56,0.6154,1433,1433,104739.73,0.85,3.378,225718,3457600,43,0.26,0.0179,0.0298,0,0,18593.6012,71098,367,1300
SLQ32,D-SKY,Vermont,Random,Battleship,10,9/9/2023,9/9/2023,65,0.6154,0.6462,33,0.825,1469,1469,98017.86,1.02,3.5469,195526,4256398,8,0.12,0,0,0,0,16770.1077,73214,66,399
SLQ32,D-SKY,San Martín,Random,Cruiser,10,9/16/2023,9/16/2023,2,0.5,0.5,1,1,1260,43.4483,57234.5,1.5,2.2015,93636,2213600,1,0.5,0,0,0,0,28112,32167,6,0
SLQ32,D-SKY,Brisbane,Random,Cruiser,10,9/16/2023,9/16/2023,3,0.6667,0.6667,2,1,1122,77.3793,47761,0.67,3.6106,71430,1207400,6,2,0,0,0,0,50675.3333,64678,60,0
SLQ32,D-SKY,Bourgogne,Random,Battleship,10,5/28/2023,5/28/2023,17,0.5294,0.3529,6,0.6667,670,369.6552,76502.76,0.59,3.1853,140400,3656900,5,0.29,0,0,0,0,18250.4118,59334,89,60
SLQ32,D-SKY,Plymouth,Random,Cruiser,10,9/2/2023,9/2/2023,2,0,0,0,0,1246,42.9655,58558,1.5,3.3956,90015,869364,5,2.5,0,0,0,0,10097,19876,0,42
SLQ32,D-SKY,Goliath,Random,Cruiser,10,9/15/2023,9/15/2023,65,0.6,0.5077,26,0.6667,1278,1278,84979.52,0.82,2.9921,166618,3176552,22,0.34,0,0,3,25.7778,20128.9385,75867,522,676
SLQ32,D-SKY,Yueyang,Random,Destroyer,10,9/17/2023,9/17/2023,44,0.5,0.4545,15,0.6818,1026,1026,49446.84,0.7,2.2685,137188,1608018,87,1.98,0,0,15,15.9259,50367.0227,159939,870,319
SLQ32,D-SKY,Schlieffen,Random,Battleship,10,9/15/2023,9/15/2023,183,0.6011,0.2514,43,0.3909,1498,1498,93045.37,0.84,2.6219,249872,3974568,62,0.34,0,0.3279,11,33.9286,22977.5902,127230,520,983
SLQ32,D-SKY,Thunderer,Random,Battleship,10,9/14/2023,9/14/2023,368,0.5299,0.5788,153,0.7846,1508,1508,122812.87,0.85,3.1946,257026,3444441,53,0.14,0.0082,0.0109,0,0,20578.4429,120131,729,2398
SLQ32,D-SKY,Austin,Random,Cruiser,10,7/29/2023,7/29/2023,25,0.44,0.4,6,0.5455,663,548.6897,44718.48,0.64,3.1966,102710,1749900,7,0.28,0,0,3,18,23288.52,60925,210,473
SLQ32,D-SKY,Ohio,Random,Battleship,10,7/6/2023,7/6/2023,104,0.4231,0.3846,29,0.6591,973,973,91028.77,0.74,3.4915,178953,3711200,16,0.15,0.0192,0.1154,0,0,20125.9519,127662,116,564
SLQ32,D-SKY,Salem,Random,Cruiser,10,7/4/2023,7/4/2023,9,0.4444,0.1111,0,0,1578,435.3103,85077.11,0.78,2.6022,149297,2168171,6,0.67,0,0,0,0,16218.4444,33445,23,128
SLQ32,D-SKY,Sevastopol,Random,Cruiser,10,8/26/2022,8/26/2022,2,1,0,0,0,1006,34.6897,23338.5,1,1.5294,33230,1545900,1,0.5,0,0,0,0,18461.5,22387,0,0
SLQ32,D-SKY,Marseille,Random,Cruiser,10,4/9/2023,4/9/2023,3,0.6667,0,0,0,1592,109.7931,111486,0.67,0,142201,2033403,1,0.33,0,0,0,0,27786.6667,45846,40,111
SLQ32,D-SKY,Jinan,Random,Cruiser,10,9/17/2023,9/17/2023,19,0.4211,0.2105,4,0.5,1191,739.2414,63846,0.79,3.6007,151174,1842600,6,0.32,0,0,4,30,20977,83786,194,350
SLQ32,D-SKY,Forrest Sherman,Random,Destroyer,10,7/29/2023,7/29/2023,16,0.375,0.3125,4,0.6667,848,438.6207,49621.06,0.44,2.3691,126341,1277850,17,1.06,0,0,0,0,30764.875,72027,284,59
SLQ32,D-SKY,Attilio Regolo,Random,Destroyer,10,6/24/2023,6/24/2023,15,0.4667,0.4,5,0.7143,582,280.9655,39501.6,0.27,1.9294,85621,733866,31,2.07,0,0,2,15.871,40017.6667,174788,392,119
SLQ32,D-SKY,Smolensk,Random,Cruiser,10,8/5/2023,8/5/2023,154,0.5065,0.4091,48,0.6154,1118,1118,71279.31,0.73,2.8327,199334,2881400,44,0.29,0,0,1,46.25,19313.6429,119858,1144,1323
SLQ32,D-SKY,Henri IV,Random,Cruiser,10,9/15/2023,9/15/2023,26,0.5385,0.4615,8,0.5714,1273,1097.4138,80626.27,0.81,2.5909,196608,2219350,20,0.77,0,0,2,14.4,20535.7692,62555,46,209
SLQ32,D-SKY,Daring,Random,Destroyer,10,9/15/2023,9/15/2023,80,0.5625,0.4125,25,0.5556,1035,1035,38565.93,0.65,2.3757,179206,1871869,141,1.76,0,0,18,20.6111,40023.9375,168396,2318,719
SLQ32,D-SKY,Venezia,Random,Cruiser,10,9/15/2023,9/15/2023,52,0.5962,0.5385,22,0.7097,1352,1352,84389.88,0.9,2.7103,141989,2587767,20,0.38,0.0192,0,1,43.8,24338.9615,109332,216,399
SLQ32,D-SKY,Yodo,Random,Cruiser,10,3/4/2023,3/4/2023,4,0.75,0.25,0,0,1548,160.1379,77633.75,0.5,3.3101,115960,1818218,3,0.75,0,0,0,0,10332.75,23415,0,3
SLQ32,D-SKY,Minotaur,Random,Cruiser,10,3/19/2023,3/19/2023,491,0.4888,0.332,130,0.5417,1282,1282,64255.24,0.86,3.0804,203630,2572767,305,0.62,0,0,57,28.9152,17332.5071,105996,6889,4071
SLQ32,D-SKY,Yoshino,Random,Cruiser,10,5/27/2023,5/27/2023,34,0.4706,0.4118,10,0.625,1225,1225,81313.32,0.68,2.859,152380,2499467,8,0.24,0,0,2,47.3846,20910.4412,80727,46,186
SLQ32,D-SKY,Cristoforo Colombo,Random,Battleship,10,6/10/2023,6/10/2023,30,0.6,0.5,13,0.7222,1164,1164,83678.53,0.8,3.8881,171292,4170227,5,0.17,0,0.0333,0,0,19378.0333,69975,47,205
SLQ32,D-SKY,Elbing,Random,Destroyer,10,11/24/2021,11/24/2021,6,0.1667,0.1667,1,1,199,34.3103,28837.33,0.33,1.6246,98245,723100,10,1.67,0,0,0,0,14545.1667,36701,180,67
